Project ID,Project Name,Project Start Date,Project Completion Date,Building ID,Number,Street,Borough,Postcode,BBL,BIN,community_district,council_district,census_tract,NTA - Neighborhood Tabulation Area,Latitude,Longitude,Latitude (Internal),Longitude (Internal),Building Completion Date,Reporting Construction Type,Extended Affordability Only,Prevailing Wage Status,Extremely Low Income Units,Very Low Income Units,Low Income Units,Moderate Income Units,Middle Income Units,Other Income Units,Studio Units,1-BR Units,2-BR Units,3-BR Units,4-BR Units,5-BR Units,6-BR+ Units,Unknown-BR Units,Counted Rental Units,Counted Homeownership Units,All Counted Units,Total Units
51177,Edgecombe Preservation Reyndication (Phase),06/27/2014,03/01/2016,5659.0,1784,AMSTERDAM AVENUE,Manhattan,10031.0,1020800030.0,1062033.0,109,7,000233,MN0903,40.827359,-73.946063,40.827464,-73.946378,12/16/2015,Preservation,No,Non Prevailing Wage,0,0,9,0,0,0,0,1,8,0,0,0,0,0,9,0,9,9
51177,Edgecombe Preservation Reyndication (Phase),06/27/2014,03/01/2016,5661.0,1786,AMSTERDAM AVENUE,Manhattan,10031.0,1020800031.0,1062034.0,109,7,000233,MN0903,40.827414,-73.946024,40.827527,-73.946331,08/13/2015,Preservation,No,Non Prevailing Wage,0,0,9,0,0,0,0,1,8,0,0,0,0,0,9,0,9,9
51177,Edgecombe Preservation Reyndication (Phase),06/27/2014,03/01/2016,21191.0,115,EDGECOMBE AVENUE,Manhattan,10030.0,1020480033.0,1060909.0,110,9,022102,MN1002,40.820352,-73.945556,40.820462,-73.945791,07/14/2015,Preservation,No,Non Prevailing Wage,0,0,8,0,0,1,1,3,5,0,0,0,0,0,9,0,9,9
51177,Edgecombe Preservation Reyndication (Phase),06/27/2014,03/01/2016,21218.0,161,EDGECOMBE AVENUE,Manhattan,10030.0,1020510085.0,1061078.0,109,9,000227,MN0903,40.821998,-73.944641,40.822133,-73.944908,12/17/2015,Preservation,No,Non Prevailing Wage,0,0,15,0,0,0,1,9,1,4,0,0,0,0,15,0,15,15
51177,Edgecombe Preservation Reyndication (Phase),06/27/2014,03/01/2016,21219.0,165,EDGECOMBE AVENUE,Manhattan,10030.0,1020510083.0,1061077.0,109,9,000227,MN0903,40.822059,-73.944612,40.822237,-73.944861,03/01/2016,Preservation,No,Non Prevailing Wage,0,0,19,0,0,1,0,12,8,0,0,0,0,0,20,0,20,20
51177,Edgecombe Preservation Reyndication (Phase),06/27/2014,03/01/2016,21220.0,169,EDGECOMBE AVENUE,Manhattan,10030.0,1020510081.0,1061076.0,109,9,000227,MN0903,40.822119,-73.944586,40.822339,-73.944814,02/23/2016,Preservation,No,Non Prevailing Wage,0,0,20,0,0,0,0,12,8,0,0,0,0,0,20,0,20,20
51177,Edgecombe Preservation Reyndication (Phase),06/27/2014,03/01/2016,21221.0,180,EDGECOMBE AVENUE,Manhattan,10030.0,1020510098.0,1061083.0,109,9,000227,MN0903,40.822218,-73.944514,40.821938,-73.944435,07/30/2015,Preservation,No,Non Prevailing Wage,0,0,42,0,0,0,0,7,19,16,0,0,0,0,42,0,42,42
51177,Edgecombe Preservation Reyndication (Phase),06/27/2014,03/01/2016,21246.0,211,EDGECOMBE AVENUE,Manhattan,10030.0,1020510066.0,1079815.0,109,9,000227,MN0903,40.822753,-73.944282,40.822989,-73.94451,02/23/2016,Preservation,No,Non Prevailing Wage,0,0,35,0,0,1,0,22,4,10,0,0,0,0,36,0,36,36
51177,Edgecombe Preservation Reyndication (Phase),06/27/2014,03/01/2016,28152.0,618,ST NICHOLAS AVENUE,Manhattan,10030.0,1020480042.0,1060915.0,110,9,022102,MN1002,40.821068,-73.946159,40.820931,-73.945866,07/14/2015,Preservation,No,Non Prevailing Wage,0,0,15,0,0,0,0,10,0,5,0,0,0,0,15,0,15,15
51177,Edgecombe Preservation Reyndication (Phase),06/27/2014,03/01/2016,41519.0,347,WEST 141 STREET,Manhattan,10030.0,1020510007.0,1061040.0,109,9,000227,MN0903,40.820986,-73.945397,40.821192,-73.945342,07/14/2015,Preservation,No,Non Prevailing Wage,0,0,10,0,0,0,1,4,1,4,0,0,0,0,10,0,10,10
51177,Edgecombe Preservation Reyndication (Phase),06/27/2014,03/01/2016,41521.0,351,WEST 141 STREET,Manhattan,10030.0,1020510004.0,1061039.0,109,9,000227,MN0903,40.821005,-73.94544,40.821282,-73.945548,07/14/2015,Preservation,No,Non Prevailing Wage,0,0,12,0,0,0,1,0,5,6,0,0,0,0,12,0,12,12
51177,Edgecombe Preservation Reyndication (Phase),06/27/2014,03/01/2016,41937.0,340,WEST 145 STREET,Manhattan,10039.0,1020510060.0,1061060.0,109,9,000227,MN0903,40.823697,-73.943985,40.823477,-73.944123,11/09/2015,Preservation,No,Non Prevailing Wage,0,0,7,0,0,0,0,0,7,0,0,0,0,0,7,0,7,7
51177,Edgecombe Preservation Reyndication (Phase),06/27/2014,03/01/2016,804763.0,219,EDGECOMBE AVENUE,Manhattan,10030.0,1020510064.0,1079816.0,109,9,000227,MN0903,40.822874,-73.944224,40.823151,-73.944434,12/28/2015,Preservation,No,Non Prevailing Wage,0,0,30,0,0,0,0,20,10,0,0,0,0,0,30,0,30,30
51179,"QUINCY SENIOR RESIDENCES, L.P.",12/23/2014,03/28/2023,876943.0,625,QUINCY STREET,Brooklyn,11221.0,3016250034.0,3390995.0,303,36,000291,BK0302,40.688856,-73.934247,40.689221,-73.934092,03/28/2023,Preservation,No,Non Prevailing Wage,5,67,21,0,0,1,0,93,1,0,0,0,0,0,94,0,94,94
51248,270 Convent Ave HDFC,06/29/2015,06/06/2021,9911.0,270,CONVENT AVENUE,Manhattan,10031.0,1020570046.0,1061204.0,109,9,000227,MN0903,40.821896,-73.948254,40.822033,-73.948478,06/06/2021,Preservation,No,Non Prevailing Wage,0,3,55,2,0,0,0,0,60,0,0,0,0,0,60,0,60,60
51249,2120 Mapes Avenue HDFC,05/30/2014,06/13/2017,94237.0,2120,MAPES AVENUE,Bronx,10460.0,2031110004.0,2012994.0,206,15,036501,BX0602,40.847123,-73.885094,40.847019,-73.884855,06/13/2017,Preservation,No,Non Prevailing Wage,0,28,0,0,0,1,0,9,14,6,0,0,0,0,0,29,29,29
51252,Mount Sharon HDFC,06/26/2014,05/13/2016,46525.0,3058,BAILEY AVENUE,Bronx,10463.0,2032610015.0,2015921.0,208,14,000277,BX0801,40.877375,-73.902948,40.877422,-73.902572,05/13/2016,Preservation,No,Non Prevailing Wage,0,0,8,0,0,1,0,0,9,0,0,0,0,0,9,0,9,9
51252,Mount Sharon HDFC,06/26/2014,05/13/2016,46526.0,3060,BAILEY AVENUE,Bronx,10463.0,2032610017.0,2015922.0,208,14,000277,BX0801,40.8774,-73.90293,40.877509,-73.902492,05/13/2016,Preservation,No,Non Prevailing Wage,0,3,6,0,0,0,0,0,3,6,0,0,0,0,9,0,9,9
51252,Mount Sharon HDFC,06/26/2014,05/13/2016,116663.0,2432,UNIVERSITY AVENUE,Bronx,10468.0,2032130014.0,2014629.0,207,14,000263,BX0701,40.863593,-73.904393,40.863779,-73.903731,05/13/2016,Preservation,No,Non Prevailing Wage,0,0,45,0,0,1,0,27,8,11,0,0,0,0,46,0,46,46
51252,Mount Sharon HDFC,06/26/2014,05/13/2016,119119.0,2085,WALTON AVENUE,Bronx,10453.0,2031790047.0,2013964.0,205,14,000241,BX0502,40.854223,-73.90578,40.854643,-73.905725,05/13/2016,Preservation,No,Non Prevailing Wage,0,3,38,0,0,1,0,12,17,13,0,0,0,0,42,0,42,42
51278,ARCHER AVENUE,12/22/2014,03/06/2018,951227.0,92-61,165 STREET,Queens,11433.0,4101557501.0,4615173.0,412,27,000444,QN1201,40.703984,-73.793742,40.703972,-73.793367,03/06/2018,New Construction,No,Non Prevailing Wage,0,18,70,0,0,1,24,13,46,6,0,0,0,0,89,0,89,89
51297,774 Grand Street,11/24/2014,07/10/2018,951365.0,284,HUMBOLDT STREET,Brooklyn,11206.0,3027907504.0,3424459.0,301,34,000495,BK0104,40.711431,-73.942157,40.711587,-73.941861,07/10/2018,New Construction,No,Non Prevailing Wage,0,0,13,0,0,0,3,3,7,0,0,0,0,0,13,0,13,64
51299,GATEWAY ELTON III,06/27/2014,11/25/2016,928126.0,475,LOCKE STREET,Brooklyn,11239.0,3044477502.0,3413941.0,305,42,107001,BK0504,40.656348,-73.87567,40.656691,-73.875817,11/25/2016,New Construction,No,Non Prevailing Wage,0,45,105,0,0,1,15,56,45,33,2,0,0,0,151,0,151,151
51299,GATEWAY ELTON III,06/27/2014,11/25/2016,956539.0,1062,ELTON STREET,Brooklyn,11239.0,3044477501.0,3413940.0,305,42,107001,BK0504,40.657478,-73.874795,40.657058,-73.875095,11/25/2016,New Construction,No,Non Prevailing Wage,0,41,94,0,0,1,23,41,36,36,0,0,0,0,136,0,136,136
51301,BRKG GND. 626 BERGEN AVE. LA CENTRAL,06/29/2017,06/18/2019,976948.0,626,BERGEN AVENUE,Bronx,10455.0,2023610025.0,2127130.0,201,17,000071,BX0102,40.817371,-73.914557,40.817218,-73.914348,06/18/2019,New Construction,No,Prevailing Wage,97,0,63,0,0,1,160,1,0,0,0,0,0,0,161,0,161,161
51302,LA CENTRAL/BRONXCHESTER - BUILDINGS A & B,12/28/2017,12/05/2023,979324.0,600,BERGEN AVENUE,Bronx,10455.0,2023617501.0,2127129.0,201,17,000071,BX0102,40.816749,-73.915298,40.816688,-73.914692,12/05/2023,New Construction,No,Non Prevailing Wage,56,58,99,67,0,1,19,109,105,37,11,0,0,0,281,0,281,281
51302,LA CENTRAL/BRONXCHESTER - BUILDINGS A & B,12/28/2017,12/05/2023,979325.0,556,BERGEN AVENUE,Bronx,10455.0,2022947502.0,2129056.0,201,17,000071,BX0102,40.815937,-73.916354,40.816027,-73.915473,11/08/2023,New Construction,No,Non Prevailing Wage,43,44,73,54,0,1,6,90,85,25,9,0,0,0,215,0,215,215
51325,CONFIDENTIAL,01/23/2014,04/16/2014,,----,----,Brooklyn,,,,304,37,,,,,,,04/16/2014,Preservation,No,Non Prevailing Wage,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2
51357,PS 186 AKA BGCH (BOYS AND GIRLS CLUB OF HARLEM),07/09/2014,11/16/2016,951689.0,525,WEST 145 STREET,Manhattan,10031.0,1020777501.0,1061933.0,109,7,000229,MN0903,40.825612,-73.948479,40.826156,-73.948688,11/16/2016,New Construction,No,Non Prevailing Wage,0,15,48,0,15,1,19,48,12,0,0,0,0,0,79,0,79,79
51363,Manhattan West (371 Ninth Avenue),12/18/2014,05/30/2018,955906.0,371,9 AVENUE,Manhattan,10001.0,1007297505.0,1000000.0,104,3,000103,MN0401,40.751554,-73.997647,40.752087,-73.997957,05/30/2018,New Construction,No,Non Prevailing Wage,0,0,169,0,0,0,53,89,25,2,0,0,0,0,169,0,169,844
51378,Stammtisch - Troutman,06/23/2016,04/29/2021,381909.0,314,TROUTMAN STREET,Brooklyn,11237.0,3031870024.0,3072556.0,304,34,000427,BK0401,40.704271,-73.925118,40.704202,-73.924837,04/29/2021,Preservation,No,Non Prevailing Wage,0,0,3,3,0,0,0,6,0,0,0,0,0,0,6,0,6,6
51396,"RIVERBEND HOUSING COMPANY, INC.",06/24/2015,01/09/2018,2713.0,2289,5 AVENUE,Manhattan,10037.0,1017630001.0,1054344.0,111,9,000210,MN1102,40.814945,-73.936012,40.814769,-73.935228,01/09/2018,Preservation,No,Non Prevailing Wage,0,0,0,297,0,0,16,191,90,0,0,0,0,0,0,297,297,297
51396,"RIVERBEND HOUSING COMPANY, INC.",06/24/2015,01/09/2018,2716.0,2301,5 AVENUE,Manhattan,10037.0,1017640001.0,1054345.0,111,9,000210,MN1102,40.815502,-73.935614,40.815702,-73.934881,01/09/2018,Preservation,No,Non Prevailing Wage,0,0,0,60,0,0,0,0,52,8,0,0,0,0,0,60,60,60
51396,"RIVERBEND HOUSING COMPANY, INC.",06/24/2015,01/09/2018,804799.0,2311,5 AVENUE,Manhattan,10037.0,1017640001.0,1085294.0,111,9,000210,MN1102,40.816029,-73.935227,40.815702,-73.934881,01/09/2018,Preservation,No,Non Prevailing Wage,0,0,0,84,0,0,8,0,60,16,0,0,0,0,0,84,84,84
51396,"RIVERBEND HOUSING COMPANY, INC.",06/24/2015,01/09/2018,904741.0,2333,5 AVENUE,Manhattan,10037.0,1017640001.0,1085296.0,111,9,000210,MN1102,40.816767,-73.934713,40.815702,-73.934881,01/09/2018,Preservation,No,Non Prevailing Wage,0,0,0,184,0,0,7,92,61,24,0,0,0,0,0,184,184,184
51501,CONFIDENTIAL,03/13/2014,08/01/2014,,----,----,Bronx,,,,208,11,,,,,,,08/01/2014,Preservation,No,Non Prevailing Wage,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1
51502,CONFIDENTIAL,01/16/2014,01/22/2014,,----,----,Bronx,,,,212,12,,,,,,,01/22/2014,Preservation,No,Non Prevailing Wage,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1
51534,CONFIDENTIAL,05/30/2014,07/07/2014,,----,----,Brooklyn,,,,314,45,,,,,,,07/07/2014,Preservation,No,Non Prevailing Wage,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
51581,590 Five Corp.,06/22/2016,02/04/2020,64968.0,587,EAST 167 STREET,Bronx,10456.0,2026140061.0,2004293.0,203,17,018502,BX0301,40.82871,-73.904634,40.828781,-73.904331,02/04/2020,Preservation,No,Non Prevailing Wage,3,7,64,4,0,1,7,56,10,6,0,0,0,0,79,0,79,79
51582,425 GRAND CONCOURSE,12/20/2019,11/03/2023,975396.0,425,GRAND CONCOURSE,Bronx,10451.0,2023467501.0,2129044.0,201,17,006301,BX0401,40.817142,-73.927957,40.816988,-73.928521,05/16/2022,New Construction,No,Non Prevailing Wage,56,55,96,69,0,1,45,92,94,46,0,0,0,0,277,0,277,277
51585,217-221 W. 29TH STREET,10/08/2014,02/27/2018,952295.0,221,WEST 29 STREET,Manhattan,10001.0,1007790027.0,1090618.0,105,3,000095,MN0501,40.748214,-73.993735,40.748411,-73.993648,02/27/2018,New Construction,No,Non Prevailing Wage,0,6,19,0,0,0,5,18,2,0,0,0,0,0,25,0,25,95
51590,226 West 113th Street HDFC,06/25/2014,03/13/2017,38023.0,226,WEST 113 STREET,Manhattan,10026.0,1018280040.0,1055121.0,110,9,000216,MN1001,40.801587,-73.95467,40.801431,-73.954865,03/13/2017,Preservation,No,Non Prevailing Wage,1,16,1,0,0,0,1,0,0,0,12,5,0,0,1,17,18,18
51607,261 Hudson Street,06/26/2014,08/29/2017,953385.0,261,HUDSON STREET,Manhattan,10013.0,1005947511.0,1090602.0,102,1,000037,MN0201,40.724919,-74.007732,40.725169,-74.008074,08/29/2017,New Construction,No,Non Prevailing Wage,0,0,41,0,0,0,16,16,9,0,0,0,0,0,41,0,41,201
51652,Praxis. 2270 Loring Place North,06/19/2015,06/02/2017,953622.0,2264,LORING PLACE NORTH,Bronx,10468.0,2032250010.0,2129017.0,207,14,000255,BX0701,40.860959,-73.90897,40.860802,-73.908742,06/02/2017,New Construction,No,Prevailing Wage,51,0,14,0,0,1,51,10,5,0,0,0,0,0,66,0,66,66
51719,The Pavilion at Locust Manor,06/25/2015,06/27/2018,878727.0,171-04,BAISLEY BOULEVARD,Queens,11434.0,4125290239.0,4618244.0,412,27,033401,QN1204,40.681254,-73.772868,40.681006,-73.77258,06/27/2018,New Construction,No,Non Prevailing Wage,9,26,49,0,0,1,8,32,45,0,0,0,0,0,85,0,85,85
51751,Rose Ellen Smith MBD HDFC,06/23/2015,05/31/2016,85563.0,1711,HOE AVENUE,Bronx,10460.0,2029830028.0,2010608.0,203,17,000161,BX0303,40.836415,-73.887223,40.836898,-73.887106,05/31/2016,Preservation,No,Non Prevailing Wage,17,0,0,0,0,1,5,12,1,0,0,0,0,0,18,0,18,18
51751,Rose Ellen Smith MBD HDFC,06/23/2015,05/31/2016,122026.0,1131,WEST FARMS ROAD,Bronx,10459.0,2027440063.0,2006048.0,202,17,012701,BX0202,40.82643,-73.890307,40.826573,-73.890462,05/31/2016,Preservation,No,Non Prevailing Wage,28,0,0,0,0,1,8,20,1,0,0,0,0,0,29,0,29,29
51778,PARK HOUSE,12/31/2014,08/31/2018,955507.0,4275,PARK AVENUE,Bronx,10457.0,2030280055.0,2128909.0,206,15,000379,BX0502,40.849356,-73.898377,40.849274,-73.899132,08/31/2018,New Construction,No,Non Prevailing Wage,20,30,197,0,0,1,29,93,101,25,0,0,0,0,248,0,248,248
51779,9306 Shore Front Parkway,12/18/2014,03/23/2017,911614.0,93-06,SHORE FRONT PARKWAY,Queens,11693.0,4161390011.0,4617165.0,414,32,094203,QN1402,40.584004,-73.814831,40.584328,-73.815187,03/23/2017,New Construction,No,Non Prevailing Wage,0,13,0,50,0,1,4,34,20,6,0,0,0,0,64,0,64,64
51867,THE ROBESON,06/29/2018,10/19/2022,927152.0,100,WEST 131 STREET,Manhattan,10027.0,1019157501.0,1090183.0,110,9,000226,MN1002,40.811754,-73.943186,40.811499,-73.943248,04/18/2022,New Construction,No,Non Prevailing Wage,0,16,24,0,38,1,16,25,32,6,0,0,0,0,79,0,79,79
51868,LEXINGTON GARDENS II,06/29/2017,02/11/2022,977499.0,1465,PARK AVENUE,Manhattan,10029.0,1016357501.0,1090142.0,111,8,000172,MN1101,40.793822,-73.947225,40.793682,-73.946445,02/11/2021,New Construction,No,Non Prevailing Wage,80,119,120,0,80,1,104,126,110,60,0,0,0,0,400,0,400,400
51914,CONFIDENTIAL,03/21/2014,05/27/2014,,----,----,Queens,,,,403,21,,,,,,,05/27/2014,Preservation,No,Non Prevailing Wage,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,3,3
51918,225 E 39th Street (fka 222 East 40th Street),12/12/2014,08/29/2017,2325.0,601,3 AVENUE,Manhattan,10158.0,1009200012.0,1082153.0,106,4,000088,MN0603,40.748972,-73.975761,40.748949,-73.975076,08/29/2017,New Construction,No,Non Prevailing Wage,0,0,75,0,0,0,20,27,25,3,0,0,0,0,75,0,75,372
51950,HABITAT-NYC SINGLE FAMILY HOMES PHASE II,02/23/2017,,281922.0,17,EAST 92 STREET,Brooklyn,11212.0,3045950121.0,3340120.0,317,41,000882,BK1704,40.663607,-73.929435,40.663749,-73.929244,07/24/2018,Preservation,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
51950,HABITAT-NYC SINGLE FAMILY HOMES PHASE II,02/23/2017,,324387.0,978,LENOX ROAD,Brooklyn,11212.0,3046650005.0,3101679.0,317,41,000886,BK1704,40.65628,-73.923229,40.656115,-73.923002,08/19/2019,Preservation,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
51950,HABITAT-NYC SINGLE FAMILY HOMES PHASE II,02/23/2017,,367956.0,556,SCHENECTADY AVENUE,Brooklyn,11203.0,3048260012.0,3107660.0,309,41,000876,BK0902,40.659855,-73.934186,40.659995,-73.934514,08/15/2018,Preservation,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
51950,HABITAT-NYC SINGLE FAMILY HOMES PHASE II,02/23/2017,,532932.0,195-09,119 AVENUE,Queens,11412.0,4126160031.0,4271718.0,412,27,000394,QN1205,40.690479,-73.755395,40.690761,-73.755249,02/23/2018,Preservation,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
51950,HABITAT-NYC SINGLE FAMILY HOMES PHASE II,02/23/2017,,536580.0,146-10,123 AVENUE,Queens,11436.0,4120500042.0,4261666.0,412,28,018401,QN1203,40.675556,-73.792254,40.675413,-73.791952,02/23/2018,Preservation,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
51950,HABITAT-NYC SINGLE FAMILY HOMES PHASE II,02/23/2017,,543689.0,221-02,131 AVENUE,Queens,11413.0,4129310082.0,4278483.0,413,31,000626,QN1305,40.682093,-73.746166,40.68189,-73.746275,02/23/2018,Preservation,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
51950,HABITAT-NYC SINGLE FAMILY HOMES PHASE II,02/23/2017,,544663.0,101-64,132 STREET,Queens,11419.0,4094990031.0,4201081.0,409,29,000152,QN0903,40.691674,-73.814738,40.691177,-73.814768,04/12/2023,Preservation,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
51950,HABITAT-NYC SINGLE FAMILY HOMES PHASE II,02/23/2017,,549840.0,91-09 1/2,138 PLACE,Queens,11435.0,4099810033.0,4213801.0,412,24,000212,QN1201,40.699795,-73.812652,40.699781,-73.812411,02/23/2018,Preservation,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
51950,HABITAT-NYC SINGLE FAMILY HOMES PHASE II,02/23/2017,,550818.0,218-38,140 AVENUE,Queens,11413.0,4130450028.0,4280605.0,413,31,000328,QN1305,40.672177,-73.755491,40.671855,-73.755135,05/29/2018,Preservation,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
51950,HABITAT-NYC SINGLE FAMILY HOMES PHASE II,02/23/2017,,561639.0,123-25,152 STREET,Queens,11434.0,4122190048.0,4265382.0,412,28,028801,QN1203,40.675836,-73.789128,40.675531,-73.788783,05/07/2018,Preservation,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
51950,HABITAT-NYC SINGLE FAMILY HOMES PHASE II,02/23/2017,,572104.0,145-07,167 STREET,Queens,11434.0,4132850057.0,4617233.0,413,31,000306,QN1306,40.663614,-73.774792,40.663718,-73.774571,,Preservation,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
51950,HABITAT-NYC SINGLE FAMILY HOMES PHASE II,02/23/2017,,583620.0,104-17,187 STREET,Queens,11412.0,4103730007.0,4457615.0,412,27,000404,QN1205,40.705597,-73.76991,40.705294,-73.769565,02/23/2018,Preservation,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
51950,HABITAT-NYC SINGLE FAMILY HOMES PHASE II,02/23/2017,,589736.0,115-46,198 STREET,Queens,11412.0,4110380068.0,4237565.0,412,27,000530,QN1205,40.696547,-73.755131,40.696196,-73.755269,07/19/2019,Preservation,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
51950,HABITAT-NYC SINGLE FAMILY HOMES PHASE II,02/23/2017,,591716.0,113-10,201 STREET,Queens,11412.0,4109950009.0,4235858.0,412,27,000520,QN1205,40.701285,-73.754269,40.70122,-73.754551,02/23/2018,Preservation,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
51950,HABITAT-NYC SINGLE FAMILY HOMES PHASE II,02/23/2017,,595312.0,111-33,205 STREET,Queens,11412.0,4109640134.0,4234918.0,412,27,000532,QN1205,40.704406,-73.751668,40.704369,-73.751355,03/15/2018,Preservation,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
51950,HABITAT-NYC SINGLE FAMILY HOMES PHASE II,02/23/2017,,597082.0,109-11,208 STREET,Queens,11429.0,4109180046.0,4233676.0,413,27,000512,QN1303,40.708857,-73.749855,40.708925,-73.749581,01/16/2020,Preservation,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
51950,HABITAT-NYC SINGLE FAMILY HOMES PHASE II,02/23/2017,,610826.0,115-69,224 STREET,Queens,11411.0,4113060028.0,4243939.0,413,27,000600,QN1304,40.697084,-73.735038,40.696985,-73.734793,02/23/2018,Preservation,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
51950,HABITAT-NYC SINGLE FAMILY HOMES PHASE II,02/23/2017,,611866.0,131-68,225 STREET,Queens,11413.0,4129340175.0,4278659.0,413,31,000630,QN1305,40.67937,-73.743794,40.679223,-73.744173,02/23/2018,Preservation,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
51950,HABITAT-NYC SINGLE FAMILY HOMES PHASE II,02/23/2017,,679081.0,228-39,MENTONE AVENUE,Queens,11413.0,4131920225.0,4283716.0,413,31,000682,QN1305,40.667115,-73.746537,40.667318,-73.746316,02/23/2018,Preservation,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
51950,HABITAT-NYC SINGLE FAMILY HOMES PHASE II,02/23/2017,,690769.0,107-16,REMINGTON STREET,Queens,11435.0,4100700121.0,4215226.0,412,28,000202,QN1202,40.689746,-73.806186,40.689607,-73.806392,02/13/2023,Preservation,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
52000,34-37 Realty Ltd.,06/17/2015,07/20/2017,110423.0,1291,SPOFFORD AVENUE,Bronx,10474.0,2027630162.0,2006535.0,202,17,009301,BX0201,40.814441,-73.886956,40.814721,-73.886837,07/20/2017,Preservation,No,Non Prevailing Wage,0,3,38,5,0,0,0,46,0,0,0,0,0,0,46,0,46,46
52014,A.D. & Nash Co. L.P.,06/30/2015,06/30/2015,297626.0,1896,FULTON STREET,Brooklyn,11233.0,3017040017.0,3048047.0,303,41,000299,BK0302,40.678977,-73.92374,40.678724,-73.923452,06/30/2015,Preservation,Yes,Non Prevailing Wage,0,0,5,0,0,0,0,2,0,3,0,0,0,0,5,0,5,5
52014,A.D. & Nash Co. L.P.,06/30/2015,06/30/2015,321929.0,1003,LAFAYETTE AVENUE,Brooklyn,11221.0,3016070055.0,3043473.0,303,36,000289,BK0302,40.692113,-73.93199,40.692343,-73.931932,06/30/2015,Preservation,Yes,Non Prevailing Wage,0,0,8,0,0,0,0,0,0,8,0,0,0,0,8,0,8,8
52014,A.D. & Nash Co. L.P.,06/30/2015,06/30/2015,322216.0,480,LAFAYETTE AVENUE,Brooklyn,11205.0,3019500024.0,3055682.0,303,36,000233,BK0301,40.689344,-73.955925,40.689122,-73.955893,06/30/2015,Preservation,Yes,Non Prevailing Wage,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,2,2
52014,A.D. & Nash Co. L.P.,06/30/2015,06/30/2015,322472.0,838,LAFAYETTE AVENUE,Brooklyn,11221.0,3016090013.0,3043509.0,303,36,000279,BK0302,40.691291,-73.93899,40.69106,-73.938991,06/30/2015,Preservation,Yes,Non Prevailing Wage,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,3,3
52014,A.D. & Nash Co. L.P.,06/30/2015,06/30/2015,322475.0,840,LAFAYETTE AVENUE,Brooklyn,11221.0,3016090014.0,3043510.0,303,36,000279,BK0302,40.691299,-73.938929,40.691068,-73.938918,06/30/2015,Preservation,Yes,Non Prevailing Wage,0,0,2,0,1,0,0,0,3,0,0,0,0,0,3,0,3,3
52014,A.D. & Nash Co. L.P.,06/30/2015,06/30/2015,322537.0,895,LAFAYETTE AVENUE,Brooklyn,11221.0,3016060078.0,3043435.0,303,36,000289,BK0302,40.691616,-73.936322,40.691775,-73.936632,06/30/2015,Preservation,Yes,Non Prevailing Wage,0,0,6,0,1,0,0,6,1,0,0,0,0,0,7,0,7,7
52014,A.D. & Nash Co. L.P.,06/30/2015,06/30/2015,322603.0,952,LAFAYETTE AVENUE,Brooklyn,11221.0,3016100041.0,3043604.0,303,36,000291,BK0302,40.691807,-73.934526,40.691637,-73.934248,06/30/2015,Preservation,Yes,Non Prevailing Wage,0,0,2,0,0,0,0,1,1,0,0,0,0,0,2,0,2,2
