school_district,Bldg ID,Bldg Name,Bldg Enroll,Target Bldg Cap,Target Bldg Util,Org ID,Incl. Class,Organization Name,Org Enroll,Org Target Cap,Org Target Util,PreK Cap +,No. of Cluster / Spec Rms Reported +,No. of Cluster Rms Needed +,Data As Of
23,K055,I.S. 55 - K,1133.0,1402.0,81.0,K493,,BROOKLYN COLLEGIATE: A COLLEGE BOARD SCHOOL,394.0,610.0,65.0,0.0,10.0,0.0,01/04/2023
23,K055,I.S. 55 - K,1133.0,1402.0,81.0,K626,,ACHIEVEMENT FIRST BROWNSVILLE CHARTER SCHOOL - K,723.0,746.0,97.0,0.0,6.0,4.0,01/04/2023
23,K055,I.S. 55 - K,1133.0,1402.0,81.0,KCBO,,COMMUNITY BASED ORGANIZATION - K,,,,,,,01/04/2023
23,K055,I.S. 55 - K,1133.0,1402.0,81.0,M973,,RESTART - CITYWIDE,16.0,46.0,35.0,,,,01/04/2023
23,K073,P.S. 73 - K,540.0,710.0,76.0,K599,,BROOKLYN LANDMARK ELEMENTARY SCHOOL,389.0,456.0,85.0,50.0,1.0,3.0,01/04/2023
23,K073,P.S. 73 - K,540.0,710.0,76.0,K664,,BROOKLYN ENVIRONMENTAL EXPLORATION SCHOOL (BEES),151.0,254.0,59.0,0.0,2.0,0.0,01/04/2023
23,K137,P.S. 137 - K,155.0,391.0,40.0,K137,,P.S. 137 - K,155.0,391.0,40.0,35.0,1.0,2.0,01/04/2023
23,K150,P.S. 150 - K,342.0,682.0,50.0,K150,,P.S. 150 - K,157.0,276.0,57.0,52.0,1.0,2.0,01/04/2023
23,K150,P.S. 150 - K,342.0,682.0,50.0,K710,,BROWNSVILLE COLLEGIATE CHARTER SCHOOL - K,185.0,406.0,46.0,0.0,2.0,0.0,01/04/2023
23,K150,P.S. 150 - K,342.0,682.0,50.0,KCBO,,COMMUNITY BASED ORGANIZATION - K,,,,,,,01/04/2023
23,K155,P.S. 155 - K,315.0,776.0,41.0,K155,,P.S. 155 - K,315.0,776.0,41.0,36.0,3.0,3.0,01/04/2023
23,K165,P.S. 165 - K,218.0,608.0,36.0,K165,,P.S. 165 - K,218.0,608.0,36.0,195.0,4.0,2.0,01/04/2023
23,K165,P.S. 165 - K,218.0,608.0,36.0,KCBO,,COMMUNITY BASED ORGANIZATION - K,,,,,,,01/04/2023
23,K175,TEACHERS PREP HS(OL REDIRECTION) - K,310.0,1080.0,29.0,K514,,FREDERICK DOUGLAS ACAD VII HS - K,169.0,458.0,37.0,0.0,1.0,0.0,01/04/2023
23,K175,TEACHERS PREP HS(OL REDIRECTION) - K,310.0,1080.0,29.0,K697,,TEACHERS PREP (HS LVL) - K,141.0,622.0,23.0,0.0,4.0,0.0,01/04/2023
23,K178,P.S. 178 - K,332.0,538.0,62.0,K077,*,K077 SPED - K,48.0,90.0,53.0,,,,01/04/2023
23,K178,P.S. 178 - K,332.0,538.0,62.0,K178,,P.S. 178 - K,284.0,448.0,63.0,70.0,5.0,3.0,01/04/2023
23,K178,P.S. 178 - K,332.0,538.0,62.0,KCBO,,COMMUNITY BASED ORGANIZATION - K,,,,,,,01/04/2023
23,K183,P.S. 183 - K,419.0,642.0,65.0,K446,,P.S. 446 - K,291.0,382.0,76.0,83.0,3.0,3.0,01/04/2023
23,K183,P.S. 183 - K,419.0,642.0,65.0,K668,,RIVERDALE AVENUE MIDDLE SCHOOL,128.0,260.0,49.0,0.0,3.0,0.0,01/04/2023
23,K183,P.S. 183 - K,419.0,642.0,65.0,KCBO,,COMMUNITY BASED ORGANIZATION - K,,,,,,,01/04/2023
23,K184,P.S. 184 - K,440.0,563.0,78.0,K184,,P.S. 184 - K,440.0,563.0,78.0,33.0,7.0,3.0,01/04/2023
23,K184,P.S. 184 - K,440.0,563.0,78.0,KCBO,,COMMUNITY BASED ORGANIZATION - K,,,,,,,01/04/2023
23,K263,P.S./I.S. 323 - K,765.0,1061.0,72.0,K323,,P.S./I.S. 323 - K,522.0,556.0,94.0,72.0,3.0,3.0,01/04/2023
23,K263,P.S./I.S. 323 - K,765.0,1061.0,72.0,K396,*,K396 SPED - K,59.0,56.0,105.0,,,,01/04/2023
23,K263,P.S./I.S. 323 - K,765.0,1061.0,72.0,K671,,M.S. 671 - K,184.0,449.0,41.0,0.0,1.0,0.0,01/04/2023
23,K263,P.S./I.S. 323 - K,765.0,1061.0,72.0,KCBO,,BEACON PROGRAM - K,,,,,,,01/04/2023
23,K271,I.S. 271 - K,921.0,1421.0,65.0,K522,,I.S. 522 - K,92.0,243.0,38.0,0.0,3.0,0.0,01/04/2023
23,K271,I.S. 271 - K,921.0,1421.0,65.0,K644,,EAGLE ACAD YOUNG MEN AT OCEAN - K,595.0,897.0,66.0,0.0,0.0,0.0,01/04/2023
23,K271,I.S. 271 - K,921.0,1421.0,65.0,K777,,OCEANHILL COLLEGIATE CHARTER SCHL - K,234.0,281.0,83.0,0.0,3.0,3.0,01/04/2023
23,K271,I.S. 271 - K,921.0,1421.0,65.0,KCBO,,CAMBA BEACON PROGRAM-BROOKLYN,,,,,,,01/04/2023
23,K271,I.S. 271 - K,921.0,1421.0,65.0,KSFS,,FOOD SERVICES - K,,,,,,,01/04/2023
23,K275,I.S. 275 - K,865.0,1449.0,60.0,K518,,I.S. 518 - K,99.0,434.0,23.0,0.0,3.0,0.0,01/04/2023
23,K275,I.S. 275 - K,865.0,1449.0,60.0,K643,,BROOKLYN DEMOCRACY ACADEMY - K,142.0,332.0,43.0,0.0,3.0,0.0,01/04/2023
23,K275,I.S. 275 - K,865.0,1449.0,60.0,K647,,METRO DIPLOMA PLUS - K,194.0,323.0,60.0,0.0,2.0,0.0,01/04/2023
23,K275,I.S. 275 - K,865.0,1449.0,60.0,K711,,LEADERSHIP PREP BROWNSVILLE CHARTER - K,430.0,360.0,119.0,0.0,3.0,3.0,01/04/2023
23,K275,I.S. 275 - K,865.0,1449.0,60.0,KCBO,,POLICE ATHLETIC LEAGUE - K,,,,,,,01/04/2023
23,K284,P.S. 284 - K,490.0,714.0,69.0,K284,,P.S. 284 - K,240.0,358.0,67.0,70.0,3.0,2.0,01/04/2023
23,K284,P.S. 284 - K,490.0,714.0,69.0,K711,,LEADERSHIP PREP BROWNSVILLE CHARTER - K,250.0,356.0,70.0,,,,01/04/2023
23,K284,P.S. 284 - K,490.0,714.0,69.0,KCBO,,COMMUNITY BASED ORGANIZATION - K,,,,,,,01/04/2023
23,K298,P.S. 298 - K,574.0,567.0,101.0,K298,,P.S. 298 - K,310.0,304.0,102.0,64.0,1.0,3.0,01/04/2023
23,K298,P.S. 298 - K,574.0,567.0,101.0,K363,,I.S. 363 - K,264.0,263.0,100.0,0.0,1.0,0.0,01/04/2023
23,K327,P.S. 327 (TANDEM K396-D75) - K,216.0,668.0,32.0,K327,,P.S. 327 - K,216.0,668.0,32.0,90.0,3.0,2.0,01/04/2023
23,K327,P.S. 327 (TANDEM K396-D75) - K,216.0,668.0,32.0,K396,,K396 SPED - K,0.0,,58.0,,,,01/04/2023
23,K327,P.S. 327 (TANDEM K396-D75) - K,216.0,668.0,32.0,KCBO,,COMMUNITY BASED ORGANIZATION - K,,,,,,,01/04/2023
23,K332,P.S. 332 - K,984.0,842.0,117.0,K401,,CHRISTOPHER AVENUE COMMUNITY SCHOOL,248.0,366.0,68.0,53.0,2.0,2.0,01/04/2023
23,K332,P.S. 332 - K,984.0,842.0,117.0,K775,,UC LEADERSHIP PREP OCEAN HILL - K,736.0,476.0,155.0,0.0,2.0,5.0,01/04/2023
23,K356,P.S. 156 - K,793.0,996.0,80.0,K156,,P.S. 156 - K,466.0,584.0,80.0,35.0,5.0,3.0,01/04/2023
23,K356,P.S. 156 - K,793.0,996.0,80.0,K392,,I.S. 392 - K,327.0,412.0,79.0,0.0,4.0,0.0,01/04/2023
23,K356,P.S. 156 - K,793.0,996.0,80.0,KCBO,,COMMUNITY BASED ORGANIZATION - K,,,,,,,01/04/2023
23,K396,P.S. 396 (TANDEM K327-D23) - K,206.0,246.0,84.0,K396,,K396 SPED - K,206.0,246.0,84.0,0.0,,0.0,01/04/2023
23,K854,P.S. 178 AX (BED STUY ECC 1) - K,,,,KADM,,DOE ADMINISTRATIVE OFFICE - K,,,,,,,01/04/2023
23,K993,PASSAGES ACADEMY (CROSSROADS) - K,68.0,0.0,0.0,X695,,PASSAGES ACADEMY,68.0,,,,,,01/04/2023
24,Q005,I.S. 5 - Q,1655.0,1720.0,96.0,Q005,,I.S. 5 - Q,1566.0,1579.0,99.0,0.0,11.0,0.0,01/04/2023
24,Q005,I.S. 5 - Q,1655.0,1720.0,96.0,Q009,*,Q009 SPED - Q,89.0,141.0,63.0,,,,01/04/2023
24,Q007,P.S. 7 - Q,897.0,1064.0,84.0,Q007,,P.S. 7 - Q,823.0,972.0,85.0,68.0,1.0,4.0,01/04/2023
24,Q007,P.S. 7 - Q,897.0,1064.0,84.0,Q255,,Q255 SPED - Q,74.0,92.0,80.0,,,,01/04/2023
24,Q009,P.S. 9 (W REED SCHOOL) - Q,156.0,189.0,83.0,Q009,,Q009 SPED - Q,156.0,189.0,83.0,0.0,,0.0,01/04/2023
24,Q012,P.S. 12 - Q,947.0,843.0,112.0,Q012,,P.S. 12 - Q,947.0,843.0,112.0,0.0,3.0,4.0,01/04/2023
24,Q012,P.S. 12 - Q,947.0,843.0,112.0,QCBO,,WESTERN QUEENS STAR ALLIANCE -Q,,,,,,,01/04/2023
24,Q013,P.S. 13 - Q,1109.0,1205.0,92.0,Q013,,P.S. 13 - Q,1109.0,1205.0,92.0,0.0,7.0,4.0,01/04/2023
24,Q014,P.S. 14 - Q,1138.0,1010.0,113.0,Q014,,P.S. 14 - Q,1138.0,1010.0,113.0,0.0,3.0,4.0,01/04/2023
24,Q019,P.S. 19 - Q,1691.0,1786.0,95.0,Q019,,P.S. 19 - Q,1691.0,1786.0,95.0,72.0,7.0,5.0,01/04/2023
24,Q019,P.S. 19 - Q,1691.0,1786.0,95.0,QCBO,,COMMUNITY BASED ORGANIZATION - Q,,,,,,,01/04/2023
24,Q028,P.S. 28 (ECC) - Q,382.0,308.0,124.0,Q028,,P.S. 28 - Q,382.0,308.0,124.0,17.0,2.0,3.0,01/04/2023
24,Q049,P.S. 49 - Q,1153.0,1003.0,115.0,Q049,,P.S. 49 - Q,1153.0,1003.0,115.0,0.0,8.0,4.0,01/04/2023
24,Q058,P.S. 58 - Q,890.0,966.0,92.0,Q009,,Q009 SPED - Q,62.0,87.0,71.0,,,,01/04/2023
24,Q058,P.S. 58 - Q,890.0,966.0,92.0,Q058,,P.S. 58 - Q,828.0,879.0,94.0,36.0,6.0,4.0,01/04/2023
24,Q061,I.S. 61 - Q,2100.0,2203.0,95.0,Q061,,I.S. 61 - Q,2100.0,2203.0,95.0,0.0,16.0,0.0,01/04/2023
24,Q061,I.S. 61 - Q,2100.0,2203.0,95.0,QADM,,DOE ADMINISTRATIVE OFFICE - Q,,,,,,,01/04/2023
24,Q068,P.S. 68 - Q,512.0,641.0,80.0,Q068,,P.S. 68 - Q,512.0,641.0,80.0,103.0,3.0,3.0,01/04/2023
24,Q071,P.S. 71 - Q,572.0,798.0,72.0,Q071,,P.S. 71 - Q,572.0,798.0,72.0,65.0,7.0,3.0,01/04/2023
24,Q073,I.S. 73 - Q,1350.0,1544.0,87.0,Q073,,I.S. 73 - Q,1350.0,1544.0,87.0,0.0,7.0,0.0,01/04/2023
24,Q073,I.S. 73 - Q,1350.0,1544.0,87.0,QCBO,,MASPETH TOWN HALL - Q,,,,,,,01/04/2023
24,Q075,P.S. 75 (R PEARY SCHOOL) - Q,206.0,242.0,85.0,Q075,,Q075 SPED - Q,206.0,242.0,85.0,0.0,,0.0,01/04/2023
24,Q075,P.S. 75 (R PEARY SCHOOL) - Q,206.0,242.0,85.0,QSST,,SCHOOL SAFETY - Q,,,,,,,01/04/2023
24,Q081,P.S. 81 - Q,562.0,528.0,106.0,Q081,,P.S. 81 - Q,562.0,528.0,106.0,54.0,2.0,3.0,01/04/2023
24,Q081,P.S. 81 - Q,562.0,528.0,106.0,QCBO,,COMMUNITY BASED ORGANIZATION - Q,,,,,,,01/04/2023
24,Q081,P.S. 81 - Q,562.0,528.0,106.0,QUFT,,UFT - Q,,,,,,,01/04/2023
24,Q087,P.S. 87 - Q,534.0,491.0,109.0,Q087,,P.S. 87 - Q,534.0,491.0,109.0,54.0,3.0,3.0,01/04/2023
24,Q088,P.S. 88 - Q,668.0,855.0,78.0,Q088,,P.S. 88 - Q,668.0,855.0,78.0,108.0,7.0,3.0,01/04/2023
24,Q089,P.S. 89 - Q,1379.0,1203.0,115.0,Q089,,P.S. 89 - Q,1379.0,1203.0,115.0,0.0,3.0,5.0,01/04/2023
24,Q089,P.S. 89 - Q,1379.0,1203.0,115.0,QCBO,,CHILD CENTER OF NEW YORK - Q,,,,,,,01/04/2023
24,Q091,P.S. 91 - Q,783.0,705.0,111.0,Q091,,P.S. 91 - Q,783.0,705.0,111.0,123.0,2.0,4.0,01/04/2023
24,Q091,P.S. 91 - Q,783.0,705.0,111.0,QCBO,,COMMUNITY BASED ORGANIZATION - Q,,,,,,,01/04/2023
24,Q093,I.S. 93 - Q,1031.0,1442.0,71.0,Q075,#,Q075 SPED - Q,11.0,,0.0,,,,01/04/2023
24,Q093,I.S. 93 - Q,1031.0,1442.0,71.0,Q093,,I.S. 93 - Q,1020.0,1442.0,71.0,0.0,10.0,0.0,01/04/2023
24,Q102,P.S./I.S. 102 - Q,1199.0,1027.0,117.0,Q102,,P.S. 102 - Q,1199.0,1027.0,117.0,18.0,6.0,4.0,01/04/2023
24,Q113,P.S./I.S. 113 - Q,798.0,662.0,121.0,Q113,,P.S. 113 - Q,798.0,662.0,121.0,32.0,4.0,4.0,01/04/2023
24,Q119,I.S. 119 - Q,1214.0,872.0,139.0,Q119,,I.S. 119 - Q,1214.0,872.0,139.0,0.0,3.0,4.0,01/04/2023
24,Q125,I.S. 125 - Q,1500.0,1950.0,77.0,Q125,,I.S. 125 - Q,1500.0,1950.0,77.0,0.0,14.0,0.0,01/04/2023
24,Q125,I.S. 125 - Q,1500.0,1950.0,77.0,QCBO,,COMMUNITY BASED ORGANIZATION - Q,,,,,,,01/04/2023
24,Q125,I.S. 125 - Q,1500.0,1950.0,77.0,QSST,,SCHOOL SAFETY - Q,,,,,,,01/04/2023
24,Q143,P.S. 143 - Q,1389.0,1544.0,90.0,Q143,,P.S. 143 - Q,1389.0,1544.0,90.0,0.0,6.0,5.0,01/04/2023
24,Q153,P.S. 153 - Q,847.0,999.0,85.0,Q153,,P.S. 153 - Q,847.0,999.0,85.0,52.0,6.0,4.0,01/04/2023
24,Q199,P.S. 199 - Q,323.0,521.0,62.0,Q199,,P.S. 199 - Q,323.0,521.0,62.0,72.0,2.0,3.0,01/04/2023
24,Q199,P.S. 199 - Q,323.0,521.0,62.0,QCBO,,TASC - Q,,,,,,,01/04/2023
24,Q229,P.S. 229 - Q,1158.0,1003.0,115.0,Q229,,P.S. 229 - Q,1158.0,1003.0,115.0,36.0,2.0,4.0,01/04/2023
24,Q239,P.S. 239 - Q,558.0,618.0,90.0,Q075,*,Q075 SPED - Q,99.0,95.0,104.0,,,,01/04/2023
24,Q239,P.S. 239 - Q,558.0,618.0,90.0,Q239,,P.S. 239 - Q,459.0,523.0,88.0,36.0,3.0,3.0,01/04/2023
24,Q245,P.S. 245 ECC (@ SENECA AVE) - Q,268.0,299.0,90.0,Q305,,P.S. 305 - Q,268.0,299.0,90.0,72.0,5.0,3.0,01/04/2023
24,Q247,P.S. 128 - Q,732.0,853.0,86.0,Q128,,P.S. 128 - Q,679.0,805.0,84.0,0.0,0.0,3.0,01/04/2023
24,Q247,P.S. 128 - Q,732.0,853.0,86.0,Q255,,Q255 SPED - Q,53.0,48.0,110.0,,,,01/04/2023
24,Q260,P.S. 307 - Q,821.0,639.0,128.0,Q255,,Q255 SPED - Q,34.0,52.0,65.0,,,,01/04/2023
24,Q260,P.S. 307 - Q,821.0,639.0,128.0,Q307,,P.S. 307 - Q,787.0,587.0,134.0,0.0,2.0,4.0,01/04/2023
24,Q269,P.S./I.S. 269 - Q,85.0,178.0,48.0,Q721,,Q721 SPED - Q,85.0,178.0,48.0,,,,01/04/2023
24,Q287,P.S. 330 - Q,455.0,433.0,105.0,Q330,,P.S. 330 - Q,455.0,433.0,105.0,0.0,2.0,3.0,01/04/2023
24,Q290,THE GERALDINE FERRARO CAMPUS - Q,646.0,582.0,111.0,Q277,*,THE RIVERVIEW SCHOOL - Q,76.0,76.0,100.0,,,,01/04/2023
24,Q290,THE GERALDINE FERRARO CAMPUS - Q,646.0,582.0,111.0,Q290,,P.S. 290 - Q,570.0,506.0,113.0,36.0,6.0,3.0,01/04/2023
24,Q290,THE GERALDINE FERRARO CAMPUS - Q,646.0,582.0,111.0,QCBO,,COMMUNITY BASED ORGANIZATION - Q,,,,,,,01/04/2023
24,Q290,THE GERALDINE FERRARO CAMPUS - Q,646.0,582.0,111.0,QSST,,SCHOOL SAFETY - Q,,,,,,,01/04/2023
24,Q298,P.S. 298 - Q,760.0,741.0,103.0,Q211,,ELM TREE ELEMENTARY SCHOOL,760.0,741.0,103.0,36.0,2.0,4.0,01/04/2023
24,Q298,P.S. 298 - Q,,,,Q331,,MOSAIC PRE-K CENTER,,,,,,,01/04/2023
24,Q311,GABRIELA MISTRAL CAMPUS - Q,809.0,887.0,91.0,Q277,,THE RIVERVIEW SCHOOL - Q,68.0,58.0,117.0,,,,01/04/2023
24,Q311,GABRIELA MISTRAL CAMPUS - Q,809.0,887.0,91.0,Q311,,CORONA ARTS AND SCIENCES ACADEMY,741.0,829.0,89.0,0.0,6.0,0.0,01/04/2023
24,Q311,GABRIELA MISTRAL CAMPUS - Q,809.0,887.0,91.0,QCBO,,COMMUNITY BASED ORGANIZATION - Q,,,,,,,01/04/2023
24,Q311,GABRIELA MISTRAL CAMPUS - Q,809.0,887.0,91.0,QSST,,SCHOOL SAFETY - Q,,,,,,,01/04/2023
24,Q313,THE WALTER MCCAFFREY CAMPUS - Q,447.0,413.0,108.0,Q343,,THE CHILDREN'S LAB SCHOOL,447.0,413.0,108.0,0.0,4.0,3.0,01/04/2023
24,Q315,THE TIFFANY SCHOOL,957.0,1005.0,95.0,Q110,,P.S. 110 - Q,899.0,963.0,93.0,0.0,6.0,4.0,01/04/2023
24,Q315,THE TIFFANY SCHOOL,957.0,1005.0,95.0,Q277,*,THE RIVERVIEW SCHOOL - Q,58.0,42.0,138.0,,,,01/04/2023
24,Q320,THE RIDGEWOOD SCHOOL,244.0,384.0,64.0,Q305,,P.S. 305 - Q,244.0,384.0,64.0,,,,01/04/2023
24,Q320,THE RIDGEWOOD SCHOOL,244.0,384.0,64.0,QADM,,DOE ADMINISTRATIVE OFFICE - Q,,,,,,,01/04/2023
24,Q322,P.S. 14 ANNEX - Q,82.0,75.0,109.0,Q277,,THE RIVERVIEW SCHOOL - Q,82.0,75.0,109.0,,,,01/04/2023
24,Q455,NEWTOWN HS - Q,1974.0,2441.0,81.0,Q236,,INTERNATIONAL HIGH SCHOOL FOR HEALTH SCIENCES,264.0,312.0,85.0,0.0,3.0,0.0,01/04/2023
24,Q455,NEWTOWN HS - Q,1974.0,2441.0,81.0,Q455,,NEWTOWN HS - Q,1710.0,2129.0,80.0,0.0,28.0,0.0,01/04/2023
24,Q455,NEWTOWN HS - Q,1974.0,2441.0,81.0,QCBO,,COMMUNITY BASED ORGANIZATION - Q,,,,,,,01/04/2023
24,Q455,NEWTOWN HS - Q,1974.0,2441.0,81.0,QSBH,,URBAN HEALTH PLAN,,,,,,,01/04/2023
24,Q455,NEWTOWN HS - Q,1974.0,2441.0,81.0,QSST,,SCHOOL SAFETY - Q,,,,,,,01/04/2023
24,Q456,HS FOR ARTS AND BUS. (OL NUTN X) - Q,761.0,647.0,118.0,Q457,,HS ARTS & BUSINESS YABC,,,,,,,01/04/2023
24,Q456,HS FOR ARTS AND BUS. (OL NUTN X) - Q,761.0,647.0,118.0,Q550,,HS FOR ARTS AND BUSINESS - Q,761.0,647.0,118.0,0.0,12.0,0.0,01/04/2023
24,Q456,HS FOR ARTS AND BUS. (OL NUTN X) - Q,761.0,647.0,118.0,QCBO,,COMMUNITY BASED ORGANIZATION - Q,,,,,,,01/04/2023
24,Q456,HS FOR ARTS AND BUS. (OL NUTN X) - Q,761.0,647.0,118.0,QDRG,,DRUG PROGRAM - Q,,,,,,,01/04/2023
24,Q456,HS FOR ARTS AND BUS. (OL NUTN X) - Q,761.0,647.0,118.0,QSST,,SCHOOL SAFETY - Q,,,,,,,01/04/2023
24,Q485,GROVER CLEVELAND HS - Q,1543.0,2170.0,71.0,Q277,,THE RIVERVIEW SCHOOL - Q,50.0,46.0,109.0,,,,01/04/2023
24,Q485,GROVER CLEVELAND HS - Q,1543.0,2170.0,71.0,Q485,,GROVER CLEVELAND HS - Q,1493.0,2124.0,70.0,0.0,28.0,0.0,01/04/2023
24,Q485,GROVER CLEVELAND HS - Q,1543.0,2170.0,71.0,QUFT,,UFT - Q,,,,,,,01/04/2023
24,Q520,MIDDLE COLLEGE CAMPUS - Q,999.0,780.0,128.0,Q520,,MIDDLE COLLEGE HIGH SCHOOL - Q,489.0,422.0,116.0,0.0,3.0,0.0,01/04/2023
24,Q520,MIDDLE COLLEGE CAMPUS - Q,999.0,780.0,128.0,Q530,,INTERNATIONAL HS - Q,510.0,358.0,142.0,0.0,4.0,0.0,01/04/2023
24,Q585,MASPETH HIGH SCHOOL - Q,1131.0,1034.0,109.0,Q585,,MASPETH HIGH SCHOOL - Q,1078.0,970.0,111.0,0.0,13.0,0.0,01/04/2023
24,Q585,MASPETH HIGH SCHOOL - Q,1131.0,1034.0,109.0,Q721,,Q721 SPED - Q,53.0,64.0,83.0,,,,01/04/2023
24,Q600,QUEENS VOC HS - Q,1434.0,1399.0,103.0,Q600,,QUEENS TECH HS - Q,1434.0,1399.0,103.0,0.0,23.0,0.0,01/04/2023
24,Q600,QUEENS VOC HS - Q,1434.0,1399.0,103.0,QSST,,SCHOOL SAFETY - Q,,,,,,,01/04/2023
24,Q600,QUEENS VOC HS - Q,1434.0,1399.0,103.0,QUFT,,UFT - Q,,,,,,,01/04/2023
24,Q610,AVIATION HS - Q,1927.0,1957.0,98.0,Q610,,AVIATION HS - Q,1927.0,1957.0,98.0,0.0,36.0,0.0,01/04/2023
24,Q610,AVIATION HS - Q,1927.0,1957.0,98.0,QSST,,SCHOOL SAFETY - Q,,,,,,,01/04/2023
24,Q721,P.S. 16 (OLD Q721 SPED) - Q,1174.0,1088.0,108.0,Q016,,P.S. 16 - Q,1174.0,1088.0,108.0,0.0,3.0,4.0,01/04/2023
24,Q722,JOHN F. KENNEDY JR. SCHOOL - Q,261.0,350.0,75.0,Q721,,Q721 SPED - Q,261.0,350.0,75.0,0.0,,0.0,01/04/2023
24,Q735,QUEENS HIGH SCHOOL COMPLEX - Q,1827.0,1432.0,128.0,Q264,,ACADEMY OF FIN. AND ENTERPRISE- Q,767.0,370.0,207.0,0.0,3.0,0.0,01/04/2023
24,Q735,QUEENS HIGH SCHOOL COMPLEX - Q,1827.0,1432.0,128.0,Q267,,HS OF APPLIED COMMUNICATION-Q,389.0,347.0,112.0,0.0,3.0,0.0,01/04/2023
24,Q735,QUEENS HIGH SCHOOL COMPLEX - Q,1827.0,1432.0,128.0,Q299,,BARD HS EARLY COLLEGE II - Q,671.0,715.0,94.0,0.0,15.0,0.0,01/04/2023
24,Q744,ELMHURST EDUCATIONAL CAMPUS - Q,1349.0,1523.0,89.0,Q293,,CIVIC LEADERSHIP ACADEMY - Q,632.0,629.0,100.0,0.0,10.0,0.0,01/04/2023
24,Q744,ELMHURST EDUCATIONAL CAMPUS - Q,1349.0,1523.0,89.0,Q296,,PAN AMERICAN INTERNATIONAL HS - Q,406.0,492.0,83.0,0.0,5.0,0.0,01/04/2023
24,Q744,ELMHURST EDUCATIONAL CAMPUS - Q,1349.0,1523.0,89.0,Q744,,VOYAGES PREPARATORY - Q,227.0,308.0,74.0,0.0,5.0,0.0,01/04/2023
24,Q744,ELMHURST EDUCATIONAL CAMPUS - Q,1349.0,1523.0,89.0,Q752,,Q752 SPED - Q,84.0,94.0,89.0,,,,01/04/2023
24,Q744,ELMHURST EDUCATIONAL CAMPUS - Q,1349.0,1523.0,89.0,QCBO,,CHILD CENTER OF NEW YORK - Q,,,,,,,01/04/2023
24,Q744,ELMHURST EDUCATIONAL CAMPUS - Q,1349.0,1523.0,89.0,QSBH,,URBAN HEALTH PLAN,,,,,,,01/04/2023
24,Q744,ELMHURST EDUCATIONAL CAMPUS - Q,1349.0,1523.0,89.0,QSFS,,FOOD SERVICES - Q,,,,,,,01/04/2023
24,Q777,P.S. 199 ANNEX (@ ST. TERESA'S) - Q,67.0,58.0,116.0,Q277,,THE RIVERVIEW SCHOOL - Q,67.0,58.0,116.0,,,,01/04/2023
24,Q777,P.S. 199 ANNEX (@ ST. TERESA'S) - Q,67.0,58.0,116.0,QADM,,DOE ADMINISTRATIVE OFFICE - Q,,,,,,,01/04/2023
24,Q777,P.S. 199 ANNEX (@ ST. TERESA'S) - Q,,,,Q331,,MOSAIC PRE-K CENTER,,,,,,,01/04/2023
24,Q841,P.S. 199 ANNEX - Q,247.0,288.0,86.0,Q199,,P.S. 199 - Q,247.0,288.0,86.0,,,,01/04/2023
24,Q848,P.S. 81 ANNEX (OLD 75) - Q,137.0,120.0,114.0,Q081,,P.S. 81 - Q,137.0,120.0,114.0,,,,01/04/2023
24,Q849,I.S. 77 - Q,714.0,1458.0,49.0,Q077,,I.S. 77 - Q,714.0,1458.0,49.0,0.0,5.0,0.0,01/04/2023
24,Q873,I.S. 73 MINISCHOOL - Q,600.0,431.0,139.0,Q073,,I.S. 73 - Q,600.0,431.0,139.0,,,,01/04/2023
24,Q876,P.S. 88 ANNEX - Q,0.0,0.0,0.0,Q075,,Q075 SPED - Q,,,,,,,01/04/2023
24,Q877,51ST AVENUE ACADEMY - Q,373.0,424.0,88.0,Q007,,P.S. 7 - Q,373.0,424.0,88.0,,,,01/04/2023
24,Q891,R. F. WAGNER SEC SCL ARTS & TECH - Q,605.0,709.0,85.0,Q560,,R. F. WAGNER SEC SCL ARTS & TECH-Q,605.0,687.0,88.0,0.0,7.0,0.0,01/04/2023
24,Q891,R. F. WAGNER SEC SCL ARTS & TECH - Q,605.0,709.0,85.0,Q988,,ALTERNATE LEARNING CENTER - Q,0.0,22.0,0.0,0.0,0.0,0.0,01/04/2023
24,Q908,P.S. 143 ANNEX - Q,56.0,34.0,165.0,Q255,,Q255 SPED - Q,56.0,34.0,165.0,,,,01/04/2023
25,Q020,P.S. 20 - Q,1109.0,1088.0,102.0,Q020,,P.S. 20 - Q,1109.0,1088.0,102.0,105.0,6.0,4.0,01/04/2023
25,Q020,P.S. 20 - Q,1109.0,1088.0,102.0,QCEP,,CONTINUING EDUCATION PROGRAM - Q,,,,,,,01/04/2023
25,Q021,P.S. 21 - Q,1131.0,873.0,130.0,Q021,,P.S. 21 - Q,1131.0,873.0,130.0,90.0,1.0,4.0,01/04/2023
25,Q021,P.S. 21 - Q,1131.0,873.0,130.0,QCBO,,COMMUNITY BASED ORGANIZATION - Q,,,,,,,01/04/2023
25,Q022,P.S. 22 - Q,752.0,587.0,128.0,Q022,,P.S. 22 - Q,752.0,587.0,128.0,15.0,0.0,4.0,01/04/2023
25,Q023,QUEENS ACADEMY HS - Q,343.0,295.0,116.0,Q540,,QUEENS ACADEMY HIGH SCHOOL - Q,343.0,295.0,116.0,0.0,2.0,0.0,01/04/2023
25,Q024,P.S. 24 - Q,1068.0,1039.0,103.0,Q024,,P.S. 24 - Q,1068.0,1039.0,103.0,54.0,6.0,4.0,01/04/2023
